id,osm_id,country_a,country_b,geom,length_km,voltage_kv,voltage_class,capacity_mw,bandwidth_mva,ac_dc,status,operator,cables,mode,power_pool,confidence_level,completeness_score,verification_sources,detection_method,source_dataset,carbon_intensity,enriched_at,created_at,commissioned_year,decommissioned_year,project_id,trade_flow_mwh,apg_phase,source_authority,source_urls,last_updated_at
459,1014072090,GMB,SEN,0102000020E610000015000000EE2C301AE80C2FC0D5EC815660E02A40B85A272EC70B2FC05854C4E924DF2A40496EA873A00A2FC0D4635B069CDD2A406CD333187EFF2EC01BADB4D661CE2A40F152A00557E32EC01FC7C5072C5F2A4066C7A1D9D0E02EC059294EFFA3542A407C235FAEEAD92EC05CA15923CC362A40732612F17BD02EC0D7F445E7A11B2A4077F123230CD02EC08ABD61ECCEF42940EEC38BCFAED82EC0C5F0C7A30AB52940874D092D90D92EC0C367EBE060AF2940943B229518DA2EC0C438C9A024AA29406732D2414DDB2EC0A63110BA3AA2294094C217810CDC2EC0301E94E6459C2940BD7F3D70DFDC2EC0E609DF56D59629409B21B0CD21E42EC080E4E7D0338F29404D9363FC45EA2EC0099E8C3BEF882940E3E13D0796F72EC0ABF875960F7B2940A2C15C4189F92EC025D9D946F25B2940246C2EED8AEF2EC08A73D4D1715129408A157F25A1EE2EC0A21FB2ED59502940,91.99993699015951,225,HV,,,AC,operational,OMVG Energy Project,,Land,WAPP,Medium,0.6,{OSM},multi_method,OpenStreetMap,,56:34.5,10:45.2,,,,,,{OSM},{},10:45.2
452,,ARM,IRN,0102000020E61000001B0000004982F5920B19474094009CCA1C6B43403002D0B431184740EC3B0D096B6E43407F56DAE4351A4740C5160C4B976F4340E30635B5771947405B75D8D0AD704340D80F612D8C1647406BEBF8E84B7043400BB33CE5F3134740CC4E1BD7CE704340D1029F57611447401166E9DE047343403C13C5EAB01647401FAC39DF4D774340C8C8F42E26174740B71F36FCF37A4340B5A59CD42C1B47408702A8F1B27C43406A4D28E5DA1847407A37B1E0E9864340A95F78C0B91747403E2A2B6C01884340FF855F530012474035EAAA1C0A8643404DC3C342490F474060CD749C968843404706771722124740D766DBCDA08C4340290E594BBB1047404EAB544F7993434064250B5EB2114740513122158F95434015A4F57EF8174740EADF7706949743401BC9B6A3561A47407C19F60E5D9A4340D0F571A18C1E47402FF2C79FE29C4340604E4D1D5C204740C8985F94C9A5434021C8284F181E4740222E158F08A843407AD3E5B1B31D47407B9229D445AB43409FD45DC2B31F47407E9430DD99AE4340C2349D65A21D474025A9D9DDF0B24340ED541AF9C71F474087C1CCC761B943403960890E5A2547408EA2B23BBAB94340,91.94639442208053,,,,,AC,operational,,,Land,,Medium,0.8,{EnergyData.INFO},energydata_geojson,existing-transmission-line-wgs84.geojson,,56:01.7,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
450,,ARM,IRN,0102000020E610000003000000EF66CEC4A38A474082BEFE269F574340DBC2EBEC07554740285D95246B6143406DFF3FA48539474067DF142AF5774340,64.42174679001903,,,,,AC,operational,,,Land,,Medium,0.8,{EnergyData.INFO},energydata_geojson,lines-existing.geojson,,56:01.7,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
451,,ARM,IRN,0102000020E610000006000000D303E544035E4640DB5DD1BA48D6434055F539E3547C46409B5BECD2B5D24340248A7DCFA57D464041F96969BDD54340D1E58CCA567B464005B2B4D13CDA4340629BE6C70A7746400943BDCA74DD4340DB61217F1D674640E55E0D65B2DF4340,42.38232781031613,,,,,AC,operational,,,Land,,Medium,0.8,{EnergyData.INFO},energydata_geojson,lines-existing.geojson,,56:01.7,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
454,1165379044,MLI,SEN,0102000020E610000036000000BB25DEA6E4752BC0311DDF837C8D2B407976F9D687752BC0915ACDDF29912B4044A67C08AA6E2BC035E4E9A6DE982B40C984A977025B2BC030AE02C644A02B40A766C526E83D2BC020D1048A58942B4061889CBE9E2B2BC0D696F03AD19C2B408212B06719272BC07F07509D58A12B40EBD511D1F91A2BC0273DC21F34AD2B408159A148F7FF2AC0B63412FCCABE2B409474835781FC2AC0C3C2FF0C25C12B4055890D7107F52AC0A766C526E8C52B40172B6A300DF32AC05B0B0E8A41C72B4004B463D982E42AC0E014562AA8D02B40B47977BF65DD2AC08791B98D61D52B40761BD47E6BDB2AC0C1FD254E93D62B4048E3AB787ED02AC09F002FD8B2DD2B405542C1D6B6CE2AC0C033EBD67CDE2B40E7EA7D99DEC82AC00230F9FAB5E02B40DB8E047525B52AC00536E7E099E82B40B9C72D41A1A92AC038B7AE3D58EF2B404109D8B38C952AC0E9D89CDE20F52B406A17D34CF7562AC01870E01F000E2C401EE8FC6F80402AC08059EBD511152C40617369577C3E2AC04E50792A96152C40D61C2098A3132AC0FC5F64B8F0222C40871FF70890E429C04D91329875312C40B21F73AFDDDF29C0E954E87239342C40A51133FB3CDA29C0E0C1AAD5B2342C40AF7B2B1213B429C0ECE698E260492C4027AE19CF56B029C0A891F1834E4B2C40454EBA884AAA29C04FA26F1CC24E2C400C38F00F00A929C089BD06335C4F2C403E80FBF0E28B29C0C8F77B18105C2C409D627A67597029C0D2B5E512FD642C4014A1C7DE416A29C003D8DBC1E3662C406EC383C1906829C0445E20521D682C406EA7AD11C16029C0B296A7188C6E2C40705B00BFEB5829C0FAD170CADC742C4018A600625C5729C0367E97080A762C40689DA7F0565429C061095A3794782C406E23545F4C4929C02ADB2C0373812C40FFE9060ABC1329C0A284F46FF28A2C40F74086E9D6FA28C0455D1036E1932C40251D8AA7C3F328C06A0B19D9DF932C40D8C11C9837EA28C0744CCC6905982C4025688297CFE828C0A6A036058DA42C4094AC79443BD128C08B7C4DC57CB32C402AE44A3D0BBE28C095FA0D6EC6C82C40FFB34181D2A328C05ABA826DC4D32C405803EF3F8D9228C0CC88C1B288D72C4026C1C018367B28C07045BD3B8DEB2C4021E5CC1BCC7728C0651D8EAED2ED2C40D1A5C9D6447028C0D7625C16B8F12C403A9677D5036A28C04289E0C9B8EF2C40,188.6390622199392,225,HV,,,AC,operational,,,Land,WAPP,Medium,0.6,{OSM},multi_method,OpenStreetMap,,56:17.0,10:45.2,,,,,,{OSM},{},10:45.2
455,199113247,MLI,SEN,0102000020E6100000190000004C69A2748EF228C078F6F0C05BC72D40311C19F55AF228C0A5F78DAF3DC72D403AE004F060F128C0E619A0D91AC62D40A56CEC6D8ED628C0EAA2D75537B12D40CACFFC2081B928C017A5DF19C8A22D40BA0E7ADBF19328C02C9B3924B5882D4094707C48539028C072DC291DAC872D4046E460DB478B28C0740D8EED10862D402DA2DC6C628328C003AF3B82C0832D40BA5EE4AFDA7A28C0C52A943B22812D40C9586DFE5F4128C03E42284A9D772D401DA21BABDE0328C02DEDD45C6E4C2D40EC8FE67E3DCD27C0CD785BE9B5292D40598231C797BD27C039B12C3D3F252D404BEFD1D160B527C0DDD330D7FD222D406C1C565D2CB527C019D7AEBFDB222D40BEB4F2DC8CB427C0E3512AE109212D40D4B7CCE9B22827C0EB7E04B463F52C40C326D7B90E1A27C066B67581DCEB2C406133C005D9DE26C09C29BEEB7DC82C402A7DD756A2CE26C069F8BB1C1BCA2C40911040C5CCC926C08335CEA623C82C40B804E09F52C926C0A592F07332C72C402E64647F8FC826C012B3A899FFC52C40D539ABAA3CC226C0B56CAD2F12C22C40,133.2092132045775,225,HV,,,AC,operational,,3,Land,WAPP,Medium,0.6,{OSM},multi_method,OpenStreetMap,,56:17.3,10:45.2,,,,,,{OSM},{},10:45.2
456,,MLI,SEN,0102000020E610000021000000F783961737512BC05C0BFBFC349F2B409DBB3668E73D2BC0217756A64C942B40F833AE2F9E2B2BC0A2949293CF9C2B400399CC80EB1A2BC0A22E704F2EAD2B4056CC35B086D02AC0663DFE9DADDD2B40CD9961ADEC562AC0E23C62E3050E2C4056FBC91C39DA29C02AA78677B0342C406BFEECE1F6A829C0293512795D4F2C40E704015DC78B29C058EC9CB51F5C2C40B3EA7C34317029C096018529FD612C40499D9A62474929C0C9EFBFA37C812C40706A42E1A01329C0A1AD0579FF8A2C404D3B0674D9FA28C0744B90DEDF932C40D4C61E72BBF328C0888F98C3DB932C40D6DF435D41EA28C0AA90A71B04982C400AC17A3ADEE828C06E17F8FAA7A42C4059FB81842ED128C00CFBE6357CB32C4037D8510B50BF28C0BFC8FBB65FC72C40E13A5B68AEA328C07D3F044ED1D32C408A1A8A48889228C01CFDDF138AD72C40C9AC2D390C6F28C0629FCEEAFBED2C408B3F6716D76228C04F368E563DEF2C40639F9C34AC5428C05CBFC2EFC6F82C40041100CC8F1228C05D1C88DC690F2D400FF76363F2F327C0E0538F6446122D40ACE24B19D0DC27C04AC584EED51A2D40878706D7F7B827C0FC1EE57B48222D40B0D6D825022927C08D9B1ACB66F52C408CF3EB6D671A27C06BB74598DFEB2C40E52C9A53E3DE26C03096A1AC61C82C40C34F90BA2DD126C0B72BE29E7CC92C4051E11D086CC726C042937D67E0C42C408A7653A89BC226C02A291CECCDC12C40,274.53311862834653,,,,,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,maliecreee.geojson,,56:17.6,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
457,,MLI,SEN,0102000020E610000002000000C0FFFF7F976E28C00000008093D82C40E0023F10E66428C000AC82DF8BDA2C40,2.0853953648631838,225,HV,225,225,AC,operational,"Mali Energy Support Project, WB map archive IBRD #36890, May 2009 / EDM",,Land,WAPP,High,0.8,{EnergyData.INFO},energydata_geojson,aicdall-countries-electricity-transmission-network.geojson,,56:17.9,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
686,,KGZ,UZB,0102000020E610000004000000DA202660842B5140D60AE34496274440CAE592DB4D4C514070F489DA480B4440BE11355BB46A5140CFF4E65B14E043408962CDB7B58351401C863F9E25114440,159.41460444253437,500,EHV,5660,5660,AC,operational,,,Land,CAREN,High,0.9500000000000001,{EnergyData.INFO},energydata_geojson,lines-existing_0.geojson,,36:34.8,34:49.0,,,,,,"{EnergyData.INFO,'UN Comtrade'""}""",{},36:34.8
458,,MLI,SEN,0102000020E610000006000000AA5FC66569A72AC08AD45FF8743C2F4040A6FA7A8F8A2AC0E08A455B71122F40A0B3459FF3602AC040D17AD9C8042F40A040805560BF29C0A0E2D3A86E5F2E40A0F5F208ABFB28C02093D17505D92D40407C6B28936728C040A847F0E5D32C40,184.14695801535717,225,HV,225,225,AC,operational,WB map archive IBRD #33982; Apr 2005,,Land,WAPP,High,0.8,{EnergyData.INFO},energydata_geojson,aicdall-countries-electricity-transmission-network.geojson,,36:34.8,10:45.2,,,,,,{EnergyData.INFO},{},36:34.8
482,,BFA,GHA,0102000020E6100000020000007E8E8F16678CD3BFCE4CD5E2F88226405EF81CB34703CFBFFECBFFF51B1F2640,22.651121221140134,,,,,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,burkinafasogrid.geojson,,57:44.0,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
145,617193675,KGZ,TJK,0102000020E61000001800000099FB3FE2B2AF5140122E8958690D44404A46297C91AF51405385F535810D44400B9F083D76AF51401644EE33780D4440E87981A32EAB5140037CB779E30B44402607A2DDD7A951400766E0DB4F0C444064720FAEA5A9514041C4BC7D0C0C44409C700A86CEA8514000A71C380C0C444034D6FECE76A8514087FDF9111A0C4440D2FC31AD4DA8514042058717440C44408B27CCC529A85140AEE820F9940C4440309287CFE7A75140EBC891CEC00C44409255B6B4BFA751405573147BC30C44402BCE62739FA751404EEFE2FDB80C4440A4C112B4EEA6514033593739D70B4440681888AFC0A45140FC9584FA4C0B4440197849F74EA15140AAA2D34E280E4440265FBF162A9F5140E72CFD95DF13444044E5BA849E9E5140B1DD3D40F71A444065F95F538C9E51402254A9D9031C44409EDF41FD789E5140F5EF9F13E71C4440ACE9D55B5E9E5140335F14F3621D4440068948A8749D514046BC2B71D31F44408201840FA59C5140FDA4356156204440A2CAD534949C514029D8351081204440,38.47074213820132,220,HV,200,,AC,operational,,3,Land,CAREN,High,0.75,{OSM},multi_method,OpenStreetMap,,36:34.8,10:44.8,,,,,,"{OSM,'UN Comtrade'""}""",{},36:34.8
175,317225742,GTM,MEX,0102000020E61000002E0000002DF5E27A4A1657C0DDB3AED172BC2D40B969D894501657C02CAE3B2707BD2D40297AE063301657C05E8F78680EBF2D407F9F1628CE1557C0934D5E0949BF2D40853E58C6061457C01F01929F43B72D40CC63CDC8201357C01F775B3343B02D406EFB1EF5571357C08DB3E908E09E2D407BA93352CA0F57C0EAB35E679E832D407CED9925010E57C0EFCB99ED0A812D40765F84DF3C0C57C03DB08806CE822D40B1732E200F0B57C09F69D322EC812D402F2A4E5A5D0A57C0E8E6D14323822D40D4484BE5ED0957C02AEC585B67822D401E087F758B0757C00904F0051C802D405D8C81751C0757C0D252793BC27D2D405356783C520657C03A668F06A6752D4054461273FF0457C09E1BE43FEE502D40207AF76C420157C051114CDAF93F2D40ECCEC9413F0057C02F713F3B3B382D40858950B692FD56C0B1E485CF312F2D402573D135B8FC56C094B65D0DF52C2D40DF420D95B5FA56C03733FAD1702E2D405BF0FD6813F856C05D84CE1033242D400557D4BBD3F756C06E35EB8CEF232D409AC0632E5FF756C0085740A19E222D409DE8047E9EF656C0407E80FFF7212D404CEF2C8B53F656C083609F4A17202D402CC0D254AAF456C0F6B6990AF1202D40963BD8077EF356C006685BCD3A1F2D40F2199AFCE0F256C04FF344C6591F2D4033260EEAECF056C05DA79196CA1B2D40B4F51D0DF1EF56C02D91B0146E1E2D4000CC102274EF56C0A06A99B10D1D2D40F72EEFBB33EE56C0E1D5CD20991D2D400221A34D1FED56C0C54840964F242D408E356D10F7EC56C08C78FC2834262D401AAF2FC8CCEC56C09BDFD517AE272D40F14927124CEC56C0353E384481272D409EA74B10BFEB56C01DA21BABDE272D40A538A2D68FEA56C03F7DBA70D6262D409E16725B11EA56C01FAADF3B202B2D40C779A466B4E956C0EE878ED3C62B2D40BD416AC919E956C0E012807F4A292D40DB5D561726E856C0C1C41F459D252D40DBCA01710DE856C09287CFE7ED252D407A0668B606E856C081D1E5CDE1262D40,98.13066909921794,400,EHV,400,400,AC,operational,,3,Land,SIEPAC,High,0.8,"{OSM,EIA}",multi_method,OpenStreetMap,,36:34.8,10:44.9,,,,,,"{OSM,EIA}",{},36:34.8
461,,GMB,SEN,0102000020E61000000300000076192A8A20372FC0FCDDC112692C2B408C5EA7AA64362FC0DC9B004772212B401284E9156B092FC07C77723925F02A40,16.654209077586884,225,HV,225,225,AC,planned,"WB map archive IBRD #34462R, Feb 2008",,Land,WAPP,High,0.8,{EnergyData.INFO},energydata_geojson,aicdall-countries-electricity-transmission-network.geojson,,56:35.1,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
463,,GIN,SLE,0102000020E6100000020000004059E83CCBCC28C08016AF64A7492440401DE90C57AC28C040CFA09685CC2340,27.911331098371242,225,HV,225,225,AC,planned,WB map archive IBRD #35002; Sep 2006,,Land,WAPP,High,0.8,{EnergyData.INFO},energydata_geojson,aicdall-countries-electricity-transmission-network.geojson,,56:51.6,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
464,1116009398,GIN,SEN,0102000020E610000055000000C4E0AB67528C28C08460FA038A21284005A3923A018D28C01FFA49100922284039C7CA79108C28C09AD6016B30242840415365CEE98828C030629F008A252840759F2D31E08628C02D825A67D728284043797A00E67928C0248FF172222B28404DED56E0757328C02343D83A822D2840AD4AC741AE7128C0EB200AC105302840F814A529A77228C0AC110BC6D23528408F1E1A715C7528C025315239373B2840A5315A47557728C06C34CA445B3F2840BEB21C322F7928C0057756C15E4B284068E498D1347928C0649B0AA7BB4D284077AE39515C7728C08D70A47DBD502840DB5DB1D0187728C0E9B413CA675628407B9972CF047C28C0D961A7B3EE622840DD877258D08228C0A3AB19BE2A702840BFF4F6E7A28928C0E34FF97C397C2840BF76D5A82C8B28C08C625EEC627F2840E041FD78F99328C0E58DDD4FD7942840CE8DE9094B9428C0E688C6246D982840C026C68DB69528C0A732D6485CA52840720399F8FE9528C0795D1A1AAAA9284060BB6A54969328C04C3D66FBEBAC28408A6654CF389328C07E422C51ACAD2840DEB133E0878E28C0F0E65F819EB02840AD33BE2F2E8928C006D09442C5B52840EB76514F7A8628C0CFDC9E7B6AB82840C2453877057C28C08AEA083B20C428401AD533CEF07428C04F6331A0CDC42840CC368133426D28C048F949B54FC72840AF0B3F389F6A28C0C0513C7837D028402C9FE579706B28C0D993652DAAD228404186E9D6C66F28C0B1266085A5D328408AADA069898128C0D0807A336ADE28400738CEB74F8428C0D0590B5817E828403F3157AB1B8028C0ECF6FEAB33132940449D5ECE117E28C058F50368A5162940C6F4296CAB7E28C0DEDAD31FAB192940EF71A609DB7F28C0AB09FDA776192940970AE01C648028C03345CA60D61929406EEF6481C08428C011E335AFEA202940117008556A8628C0C9101148D35229405B608F89948628C0A3F8421207562940E0C38080108828C098648973798429404FA84CD64D8E28C015D918856EA42940924E6E2585A328C03038393245BF2940FC51D4997BB428C0BE9DE9CA0C042A40D044D8F0F4BA28C0B0ED485057462A402C5F3C28CDCF28C02B07697C15972A400E1714611ED528C0C3F5285C8F9A2A4046729E56762229C0EB1ED95C35CF2A401053C7CFEB8429C006859C52B9D42A405273034F6BC429C06009FF7D21D32A40C554FA0967E729C0566A51FA9DD52A4053286618D2042AC0C95A9E6230D62A40A4EF7F91E10E2AC0B99A86F24FD62A40E6FC5E549C182AC03098648973D92A4055698B6B7C1A2AC0A9E04B3CFBD92A40FFE7305F5E202AC0C5403278F3DB2A40B91798158A342AC08F3E41BD74E22A4013C60556C43B2AC0FEDA55A3B2E42A40001E51A1BA3D2AC0FA4D171868E52A40BF6955A6F35C2AC0D93EE42D57EF2A4048AD8B36227B2AC0797CD69013F92A40FE0F0B1060842AC0B61F3A4E1BFB2A407EB6C480DB892AC05D3C17A133FC2A40E4DBBB067D8D2AC0ACBC2E0D0DFD2A40BC6367C00F9D2AC0748A9F104B002B40E27668588CA62AC02DBC81B861022B40408FAC57ECFA2AC0494739984D142B40F9D115116A1F2BC05854C4E924172B40CB0B55D6DB2B2BC08BEE6A03C1292B40A177746DB93C2BC0B4BCBC4A882F2B407C7C4276DE3E2BC05EA4ABCF30302B407E62539DC44A2BC070D05E7D3C342B4013EC6415DB512BC0E95784ACB8362B40EFBE74A444542BC04B500D45CB3F2B40D0FD8B56A4542BC059E7CE02A3412B401D6107848C562BC09516E41D96482B40AA51FEA4905A2BC0D698C6E52E582B408746C19D556C2BC00695021C8C7A2B4080F277EFA8712BC01722F13C02852B4090AA81412D752BC00927B38BB38B2B4008CE740A4D752BC0BCB8E8BF628C2B40,317.43213693629855,225,HV,,,AC,operational,,,Land,WAPP,Medium,0.6,{OSM},multi_method,OpenStreetMap,,57:02.9,10:45.2,,,,,,{OSM},{},10:45.2
465,,GIN,SEN,0102000020E61000000C000000C2A79432046728C0191EAEF776CA28402A64F899C46E28C02DAF81CF6AC42840C9D2E2E71A9928C00B3E9770E8AD2840765089EB18A328C00AC1F70F33952840ECF021F2A79B28C09A9716612F692840BDCD4EAB8D8E28C0011E5FF877582840C8F4DFDE908928C07CC31AE4E45028407841446ADA8928C0D6A50540264728403974C46BA88E28C03EB58B3045412840B75384E5199128C0C3D4333AD63B28406D7594DE928B28C0696B5E413F2C2840CC800E4E9F8C28C0E39B7BC509222840,45.02666894988029,,,,,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,guineaecreee.geojson,,57:03.2,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
468,194922070,CIV,MLI,0102000020E61000003B00000032BB383B63F116C05378D0ECBA9B2640A178DF4268EE16C0D30F8F6912952640A50CC11660EC16C09677D503E69126408CD9925511DE16C03CAC263E2D812640D42B6519E29816C04A0C022B875626402EFF21FDF67516C0DD24068195232640F9A067B3EA7316C071AC8BDB682026402E90A0F8316616C074B515FBCB0E2640FAE1314D226416C0A9296E81A90B2640516B9A779C6216C0F163CC5D4B08264054E3A59BC46016C0F241CF66D5072640BBB88D06F05616C01904560E2DF22540DE9387855A5316C0E71DA7E848EE254054742497FF5016C05A643BDF4FED25401B9E5E29CB5016C0DFE00B93A9E2254019E25817B75116C09031772D21DF25404A0C022B875616C0CC5D4BC807DD254045D8F0F44A5916C069006F8104C5254052C6095DD35D16C0B8DF466F5DC22540F90A1C1A606016C0508479347ABE25400445E2D4BD5C16C0EF88AF1B5BB4254056C15E17346316C0BD9D8E119A9A25405C44CA051D6316C0B7007ED7B197254058326C393C6916C040451F3D8F9325404B13002DA76616C0E7F39BD376892540E0E5D830F96D16C05252167431602540DDADD117E76C16C0CDC41968E3552540DB59AAC1EA6E16C04370010DDB4F2540E72B92C0306A16C031A0CD60424B2540C410EFEF227216C0EDED3B2B0E40254005D03989527C16C046C1429C3D0A254058A2FD593D8116C0C91D369199F32440AA205047118316C089EC832C0BEA244039CDA7339C7F16C0AE5EEA8C94DE2440C43E0114237B16C02EC896E5EBCA24400F03A7881D7716C082B1193B3CBF2440197C5006FD7316C0B86576CC2FB5244028E5FF9FD47016C0AABE4E4585A92440ABD0402C9B8916C099E5FC5E548024404A181758118F16C0EF71A609DB632440F549EEB0898C16C0DEE4B7E86461244041800C1D3B6816C058FE21A23D57244086EEEDF19D4316C0B8883952C74C24407F3D1526420916C0E26EB5F3A23B2440DE27A2BA14EA15C0BC010B051132244078F3AF404FD615C0A65714C0DE2E2440067D8E345DBC15C0C9827813322A24402300EE68D28415C098689082A72024407A0A6FC5B45D15C07DC4F9E5DD16244028EBDC59604C15C0A7CA9CD3D11224403DDBFEF04EE114C0949B4DEC46F823408550EFF329A914C0F13F434992D92340A8A1B20694A214C0C029070EC3B223404A33CCBF4C8A14C02074756CA98C2340DA0649FA0FAC14C09EB64604E35C23407F1C284B08B914C004B23275B24723402A8F6E8445BD14C0C4F1D7BF464123402952ABF93BBD14C0B7346DB53D40234092E45E059DBD14C00874266DAA3E2340,224.3433502697665,225,HV,,,AC,operational,,3,Land,WAPP,High,0.75,{OSM},multi_method,OpenStreetMap,,57:18.3,10:45.2,,,,,,"{OSM,'UN Comtrade'""}""",{},10:45.2
472,,MRT,SEN,0102000020E61000000C000000B6D7F835BC4230C08765C929919230409D25DECB064030C09C10953EA18E30408AA5AD1DAC3730C095091A30B78A30406A836A53032B30C009B0961ABA8930407CF65509BD1B30C0855BD579238130406C032EAFBF2330C07E0EB302CA5D30407B095F777B3630C05B738380513C3040F21A0827E34330C0D3DEE99F0129304026B0663CE55530C0E6C33195DC193040D8498DED9E5C30C00E1597568F143040E16860A8476A30C026B77E31790730403D2C7707017430C014B3901860FB2F40,88.22817938091673,,,,,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,transmissiongridecowas2017.geojson,,57:36.5,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
480,,BFA,GHA,0102000020E61000003B000000C6D99334B64E11C064A9432BDC3D26403D71570F5FAF10C0EB083EDFD23D2640B2C16814785C10C034A73B3CD81D264042981005183410C07BB546240F0F2640911A55C2E42810C00DE05215210B26406942BB2FEF0010C03ED2FC30A6F825402AFF0BF7B1E40FC0E717D2E74AEB25401E57F195808F0FC044878576B9D82540BC8552BB1ED10EC079BAE125B1CE2540085E840D08610EC049D6554495D6254003494F34B13A0EC0456C836E19DE25402F55A2C640B50DC0077F1E11F9E125407959323A965C0DC092005A5F42E225406A0818CF263E0DC0D86ABE73D4D72540DAEC87A5079F0CC02E4F3FDDFEC725408BCEF3044E350CC0B41F93B655C825401FBFFD72F0700BC0F3ED03892EB92540A87FCADB21210BC038EA9F9445982540388E77C509EF0AC08153A681CC8C2540DB4C1E2C98230AC0BE0CE60CAA8525405BC4614353E909C0CC681EEB99812540CC444A115A0609C01EFAD6093D5E25406575D2AE12A708C04CA9D4B8465225407338875C189508C0CDE08A9E5151254097B8EB3C685508C0CCFA45E3BC4E25400E5EC59248DD07C09C0F2E4AD84B2540236A108FE65407C0F57F7CD5B5632540E71F41388D2F06C0CDB9E894F8672540DFE845ED95B204C0D40B9B5EC95525405205498823C503C0CA30E5A5595625403409CC4C75B003C0AAA9BD07685725402465DC2F60AC03C030E9FF0F71572540848718B12B0F02C061D5FCDF5E882540DC6358EF9DCA01C0CB5ACA8E809A254028E492FB1DC801C04870A8964F9B2540FD067F11F09601C0EEDB8F0122A825409CCB2B9D567100C08D5EEFF2CCAD25400BDFA6B2312000C074663E4559B525403505BC9B0EDEFFBF1621649645B42540382FCBB28046FFBF444BF9C3F0BB2540D047CC0BA77DFEBFABF3AAFBCABA25409CAE9338C698FBBFB7A1DEC0E9B3254061DEFFA303D4FABF3AC687CC32AE2540419ACAB40568FABF08C67D578DAA25408DB397D6490CFABFD894A70D1EA82540F06FBE51FBC1F7BFD5FCB8D153962540AC2BE81C7193F6BF4231754F87A72540EA6551A62F65F6BFFCCADA3763A7254069F7D073AE18F6BF261174A5F2AC2540DE51322BB880F5BFAD5E6AF466AE254003E316E71839F5BF7542C7143EAF2540D602D8E836BBF4BFF50E9C632BB22540FE8391709B35F4BF530A5FF755B02540FFC220B427D4F3BFFE60E092D4B425405AE867192E8BF2BF2AD58F2517B225401A59E961BB14F2BF701A06018BB12540EB76AA3A6640F1BFFE3A8F6674BC254088711A348320F1BF291D381362BD254062FDEE1BD104F1BF77D85C6090C02540,388.06224315637536,,,,,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,transmissiongridecowas2017.geojson,,57:42.0,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
471,,MRT,SEN,0102000020E610000015000000EFA4CA7D46A12AC0C70DF0F7143A2F40C4F2391B9FA02AC0AF0193DC5B3A2F4049304FEF489F2AC05193F959BD3A2F404B140549C6942AC0264D65FAEF402F4047218910A68C2AC0672AF9CB964A2F40CA95318B4C872AC04B5074FDC3512F40D3788002D8832AC0D44B2F7436572F40119004DED07E2AC0DCB0DFC9ED562F4045B359F4F36E2AC0F6F2E65CEB512F40E77B37C0FA622AC073678C333B5A2F40EBB163E9EE7B2AC09B197A40F3A92F40B6239FBBB98A2AC00A6D6D44CBD82F40ED5B10A992AC2AC050E266E2FF093040AC412C918FBF2AC09B3F002DB91A304003D2E76437C02AC0A61712E95D1B3040EE121CCAB9E32AC0756B3A33F5213040DD40DCB71DEF2AC0E3109B52C72B30406E1B7A3032EF2AC0D3796158E52E30406637D019E5F12AC005384DD3C030304032D22BF016F52AC0BAA2E611B42F30402184F5BC88032BC047F3832A922B3040,87.86201008,,,,,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,transmissiongridecowas2017.geojson,,57:36.2,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
473,,MRT,SEN,0102000020E6100000110000002A9D26693B6628C0ED9F134D9D5B2E40E37619E28C6928C0F2C553E9C3422E40EBE15AA5668D28C0FBCF0139F6272E407C86722762A028C030453487611B2E408FF36BCE699F28C0118412A5B7032E40FF2AA3C7E9A128C04500B9B863FF2D40C1502F163CA328C01571D15C6CFB2D408B853A156CA928C0E2CB8FA502F52D4043C03A2CA2B228C02834326BBFE92D406FF3196DB9C728C0E724F5A005E72D405C6F31B932C928C0CE41645B4DE72D407048AA2C54CF28C090526442ACE42D402A40155AA2D028C0BD54583157E12D40F2130DCBBEE828C0348B3B1150C82D402FBA65AC74EA28C0C88D63F82EC72D4077CAAF3853ED28C0A5D5D0D145C62D401485870CD8F228C0781D7BD3B2C72D40,48.484059017090196,,,,,AC,operational,,,Land,WAPP,Medium,0.8,{EnergyData.INFO},energydata_geojson,transmissiongridecowas2017.geojson,,57:36.8,10:45.2,,,,,,{EnergyData.INFO},{},10:45.2
